categoria,item,status_auditoria,fonte,esperado_auditoria,itens_extraidos,questoes_geradas,status_final,observacao,arquivo_saida_md,arquivo_saida_json
INFORMATIVO,Info 1184 STF,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_1184_stf.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_1184_stf.json
INFORMATIVO,Info 24 STJ,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_24_stj.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_24_stj.json
INFORMATIVO,Info 28 STJ,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_28_stj.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_28_stj.json
INFORMATIVO,Info 29 STJ,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_29_stj.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_29_stj.json
INFORMATIVO,Info 30 STJ,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_30_stj.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_30_stj.json
INFORMATIVO,Info 837 STJ,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_837_stj.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_837_stj.json
INFORMATIVO,Info 858 STJ,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_858_stj.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/informativo_info_858_stj.json
