categoria,item,status_auditoria,fonte,esperado_auditoria,itens_extraidos,questoes_geradas,status_final,observacao,arquivo_saida_md,arquivo_saida_json
REPETITIVO,Repetitivo - Civil,FALTA_GERAR_QUESTOES,,,0,0,PULADO_JA_EXISTE,Arquivo já existia. Use --sobrescrever para gerar novamente.,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/repetitivo_repetitivo_civil.md,/Users/letrpires/Documents/SIMULADOS/projeto - cópia/questoes_geradas_api_revisar/repetitivo_repetitivo_civil.json
